GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,eventDate,recordedBy,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seed,measurementType,measurementValue
31,38.43176637,-121.4926744,SLW,Beach Lake 3,,8/12/2020 19:36,Mk,30x30cm,mowed,,,,0,0,,31_5,f2t_length_mm,0
32,38.43197994,-121.4927793,SLW,Beach Lake 3,,8/12/2020 19:38,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4,31,,32_1,f2t_length_mm,8
32,38.43197994,-121.4927793,SLW,Beach Lake 3,,8/12/2020 19:38,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4,31,,32_2,f2t_length_mm,6
32,38.43197994,-121.4927793,SLW,Beach Lake 3,,8/12/2020 19:38,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4,31,,32_3,f2t_length_mm,9
32,38.43197994,-121.4927793,SLW,Beach Lake 3,,8/12/2020 19:38,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4,31,,32_4,f2t_length_mm,7
32,38.43197994,-121.4927793,SLW,Beach Lake 3,,8/12/2020 19:38,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4,31,,32_5,f2t_length_mm,5
33,38.43213811,-121.4944267,SLW,Beach Lake 3,,8/12/2020 19:44,Mk,15x15cm,mowed,41605,Swamp Timothy,low,3,72,,33_1,f2t_length_mm,8
33,38.43213811,-121.4944267,SLW,Beach Lake 3,,8/12/2020 19:44,Mk,15x15cm,mowed,41605,Swamp Timothy,low,3,72,,33_2,f2t_length_mm,6
33,38.43213811,-121.4944267,SLW,Beach Lake 3,,8/12/2020 19:44,Mk,15x15cm,mowed,41605,Swamp Timothy,low,3,72,,33_3,f2t_length_mm,7
33,38.43213811,-121.4944267,SLW,Beach Lake 3,,8/12/2020 19:44,Mk,15x15cm,mowed,41605,Swamp Timothy,low,3,72,,33_4,f2t_length_mm,8
33,38.43213811,-121.4944267,SLW,Beach Lake 3,,8/12/2020 19:44,Mk,15x15cm,mowed,41605,Swamp Timothy,low,3,72,,33_5,f2t_length_mm,7
34,38.43205241,-121.4943678,SLW,Beach Lake 3,,8/12/2020 19:49,Mk,30x30cm,mowed,41605,Swamp Timothy,medium,3,340,,34_1,f2t_length_mm,7
34,38.43205241,-121.4943678,SLW,Beach Lake 3,,8/12/2020 19:49,Mk,30x30cm,mowed,41605,Swamp Timothy,medium,3,340,,34_2,f2t_length_mm,6
34,38.43205241,-121.4943678,SLW,Beach Lake 3,,8/12/2020 19:49,Mk,30x30cm,mowed,41605,Swamp Timothy,medium,3,340,,34_3,f2t_length_mm,8
34,38.43205241,-121.4943678,SLW,Beach Lake 3,,8/12/2020 19:49,Mk,30x30cm,mowed,41605,Swamp Timothy,medium,3,340,,34_4,f2t_length_mm,7
34,38.43205241,-121.4943678,SLW,Beach Lake 3,,8/12/2020 19:49,Mk,30x30cm,mowed,41605,Swamp Timothy,medium,3,340,,34_5,f2t_length_mm,11
35,38.43145176,-121.4971748,SLW,Beach Lake 3,,8/12/2020 19:59,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6,18,,35_1,f2t_length_mm,10
35,38.43145176,-121.4971748,SLW,Beach Lake 3,,8/12/2020 19:59,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6,18,,35_2,f2t_length_mm,7
35,38.43145176,-121.4971748,SLW,Beach Lake 3,,8/12/2020 19:59,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6,18,,35_3,f2t_length_mm,7
35,38.43145176,-121.4971748,SLW,Beach Lake 3,,8/12/2020 19:59,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6,18,,35_4,f2t_length_mm,7
35,38.43145176,-121.4971748,SLW,Beach Lake 3,,8/12/2020 19:59,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6,18,,35_5,f2t_length_mm,12
36,38.43514017,-121.4943079,SLW,Beach Lake 1,,8/12/2020 20:23,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,7.5,33,,36_1,f2t_length_mm,9
36,38.43514017,-121.4943079,SLW,Beach Lake 1,,8/12/2020 20:23,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,7.5,33,,36_2,f2t_length_mm,10
36,38.43514017,-121.4943079,SLW,Beach Lake 1,,8/12/2020 20:23,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,7.5,33,,36_3,f2t_length_mm,9
36,38.43514017,-121.4943079,SLW,Beach Lake 1,,8/12/2020 20:23,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,7.5,33,,36_4,f2t_length_mm,10
36,38.43514017,-121.4943079,SLW,Beach Lake 1,,8/12/2020 20:23,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,7.5,33,,36_5,f2t_length_mm,10
37,38.43516876,-121.4943513,SLW,Beach Lake 1,,8/12/2020 20:29,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4.800000191,30,,37_1,f2t_length_mm,11
37,38.43516876,-121.4943513,SLW,Beach Lake 1,,8/12/2020 20:29,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4.800000191,30,,37_2,f2t_length_mm,15
37,38.43516876,-121.4943513,SLW,Beach Lake 1,,8/12/2020 20:29,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4.800000191,30,,37_3,f2t_length_mm,10
37,38.43516876,-121.4943513,SLW,Beach Lake 1,,8/12/2020 20:29,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4.800000191,30,,37_4,f2t_length_mm,12
37,38.43516876,-121.4943513,SLW,Beach Lake 1,,8/12/2020 20:29,Mk,30x30cm,mowed,41605,Swamp Timothy,low,4.800000191,30,,37_5,f2t_length_mm,10
38,38.43564036,-121.4929654,SLW,Beach Lake 1,,8/12/2020 20:35,Mk,30x30cm,mowed,,,,0,0,,38_1,f2t_length_mm,0
38,38.43564036,-121.4929654,SLW,Beach Lake 1,,8/12/2020 20:35,Mk,30x30cm,mowed,,,,0,0,,38_2,f2t_length_mm,0
38,38.43564036,-121.4929654,SLW,Beach Lake 1,,8/12/2020 20:35,Mk,30x30cm,mowed,,,,0,0,,38_3,f2t_length_mm,0
38,38.43564036,-121.4929654,SLW,Beach Lake 1,,8/12/2020 20:35,Mk,30x30cm,mowed,,,,0,0,,38_4,f2t_length_mm,0
38,38.43564036,-121.4929654,SLW,Beach Lake 1,,8/12/2020 20:35,Mk,30x30cm,mowed,,,,0,0,,38_5,f2t_length_mm,0
39,38.43569858,-121.4929908,SLW,Beach Lake 1,,8/12/2020 20:36,Mk,30x30cm,mowed,,,,0,0,,39_1,f2t_length_mm,0
39,38.43569858,-121.4929908,SLW,Beach Lake 1,,8/12/2020 20:36,Mk,30x30cm,mowed,,,,0,0,,39_2,f2t_length_mm,0
39,38.43569858,-121.4929908,SLW,Beach Lake 1,,8/12/2020 20:36,Mk,30x30cm,mowed,,,,0,0,,39_3,f2t_length_mm,0
39,38.43569858,-121.4929908,SLW,Beach Lake 1,,8/12/2020 20:36,Mk,30x30cm,mowed,,,,0,0,,39_4,f2t_length_mm,0
39,38.43569858,-121.4929908,SLW,Beach Lake 1,,8/12/2020 20:36,Mk,30x30cm,mowed,,,,0,0,,39_5,f2t_length_mm,0
40,38.43596608,-121.4931975,SLW,Beach Lake 1,,8/12/2020 20:38,Mk,15x15cm,mowed,41605,Swamp Timothy,low,4.5,66,,40_1,f2t_length_mm,12
40,38.43596608,-121.4931975,SLW,Beach Lake 1,,8/12/2020 20:38,Mk,15x15cm,mowed,41605,Swamp Timothy,low,4.5,66,,40_2,f2t_length_mm,14
40,38.43596608,-121.4931975,SLW,Beach Lake 1,,8/12/2020 20:38,Mk,15x15cm,mowed,41605,Swamp Timothy,low,4.5,66,,40_3,f2t_length_mm,9
40,38.43596608,-121.4931975,SLW,Beach Lake 1,,8/12/2020 20:38,Mk,15x15cm,mowed,41605,Swamp Timothy,low,4.5,66,,40_4,f2t_length_mm,14
40,38.43596608,-121.4931975,SLW,Beach Lake 1,,8/12/2020 20:38,Mk,15x15cm,mowed,41605,Swamp Timothy,low,4.5,66,,40_5,f2t_length_mm,13
41,38.43591395,-121.4932654,SLW,Beach Lake 1,,8/12/2020 20:45,Mk,30x30cm,mowed,41605,Swamp Timothy,high,4.400000095,294,,41_1,f2t_length_mm,11
41,38.43591395,-121.4932654,SLW,Beach Lake 1,,8/12/2020 20:45,Mk,30x30cm,mowed,41605,Swamp Timothy,high,4.400000095,294,,41_2,f2t_length_mm,9
41,38.43591395,-121.4932654,SLW,Beach Lake 1,,8/12/2020 20:45,Mk,30x30cm,mowed,41605,Swamp Timothy,high,4.400000095,294,,41_3,f2t_length_mm,11
41,38.43591395,-121.4932654,SLW,Beach Lake 1,,8/12/2020 20:45,Mk,30x30cm,mowed,41605,Swamp Timothy,high,4.400000095,294,,41_4,f2t_length_mm,11
41,38.43591395,-121.4932654,SLW,Beach Lake 1,,8/12/2020 20:45,Mk,30x30cm,mowed,41605,Swamp Timothy,high,4.400000095,294,,41_5,f2t_length_mm,12
42,38.43645563,-121.4935599,SLW,Beach Lake 1,,8/12/2020 20:50,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6.5,12,,42_1,f2t_length_mm,11
42,38.43645563,-121.4935599,SLW,Beach Lake 1,,8/12/2020 20:50,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6.5,12,,42_2,f2t_length_mm,11
42,38.43645563,-121.4935599,SLW,Beach Lake 1,,8/12/2020 20:50,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6.5,12,,42_3,f2t_length_mm,14
42,38.43645563,-121.4935599,SLW,Beach Lake 1,,8/12/2020 20:50,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6.5,12,,42_4,f2t_length_mm,11
42,38.43645563,-121.4935599,SLW,Beach Lake 1,,8/12/2020 20:50,Mk,5x5cm,mowed,41605,Swamp Timothy,high,6.5,12,,42_5,f2t_length_mm,10
43,38.43647927,-121.4937095,SLW,Beach Lake 1,,8/12/2020 20:54,Mk,30x30cm,mowed,41605,Swamp Timothy,low,3,68,,43_1,f2t_length_mm,9
43,38.43647927,-121.4937095,SLW,Beach Lake 1,,8/12/2020 20:54,Mk,30x30cm,mowed,41605,Swamp Timothy,low,3,68,,43_2,f2t_length_mm,9
43,38.43647927,-121.4937095,SLW,Beach Lake 1,,8/12/2020 20:54,Mk,30x30cm,mowed,41605,Swamp Timothy,low,3,68,,43_3,f2t_length_mm,7
43,38.43647927,-121.4937095,SLW,Beach Lake 1,,8/12/2020 20:54,Mk,30x30cm,mowed,41605,Swamp Timothy,low,3,68,,43_4,f2t_length_mm,6
43,38.43647927,-121.4937095,SLW,Beach Lake 1,,8/12/2020 20:54,Mk,30x30cm,mowed,41605,Swamp Timothy,low,3,68,,43_5,f2t_length_mm,7
44,38.43614868,-121.4948883,SLW,Beach Lake 1,,8/12/2020 20:59,Mk,30x30cm,mowed,,,,0,0,,44_1,f2t_length_mm,0
44,38.43614868,-121.4948883,SLW,Beach Lake 1,,8/12/2020 20:59,Mk,30x30cm,mowed,,,,0,0,,44_2,f2t_length_mm,0
44,38.43614868,-121.4948883,SLW,Beach Lake 1,,8/12/2020 20:59,Mk,30x30cm,mowed,,,,0,0,,44_3,f2t_length_mm,0
44,38.43614868,-121.4948883,SLW,Beach Lake 1,,8/12/2020 20:59,Mk,30x30cm,mowed,,,,0,0,,44_4,f2t_length_mm,0
44,38.43614868,-121.4948883,SLW,Beach Lake 1,,8/12/2020 20:59,Mk,30x30cm,mowed,,,,0,0,,44_5,f2t_length_mm,0
45,38.43621733,-121.4951336,SLW,Beach Lake 1,,8/12/2020 21:06,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,4,20,,45_1,f2t_length_mm,15
45,38.43621733,-121.4951336,SLW,Beach Lake 1,,8/12/2020 21:06,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,4,20,,45_2,f2t_length_mm,13
45,38.43621733,-121.4951336,SLW,Beach Lake 1,,8/12/2020 21:06,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,4,20,,45_3,f2t_length_mm,12
45,38.43621733,-121.4951336,SLW,Beach Lake 1,,8/12/2020 21:06,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,4,20,,45_4,f2t_length_mm,12
45,38.43621733,-121.4951336,SLW,Beach Lake 1,,8/12/2020 21:06,Mk,15x15cm,mowed,41605,Swamp Timothy,medium,4,20,,45_5,f2t_length_mm,15
46,38.4367938,-121.4924257,SLW,Beach Lake 1,,8/12/2020 21:20,Mk,30x30cm,mowed,41605,Swamp Timothy,low,5.300000191,36,,46_1,f2t_length_mm,9
46,38.4367938,-121.4924257,SLW,Beach Lake 1,,8/12/2020 21:20,Mk,30x30cm,mowed,41605,Swamp Timothy,low,5.300000191,36,,46_2,f2t_length_mm,11
46,38.4367938,-121.4924257,SLW,Beach Lake 1,,8/12/2020 21:20,Mk,30x30cm,mowed,41605,Swamp Timothy,low,5.300000191,36,,46_3,f2t_length_mm,14
46,38.4367938,-121.4924257,SLW,Beach Lake 1,,8/12/2020 21:20,Mk,30x30cm,mowed,41605,Swamp Timothy,low,5.300000191,36,,46_4,f2t_length_mm,9
46,38.4367938,-121.4924257,SLW,Beach Lake 1,,8/12/2020 21:20,Mk,30x30cm,mowed,41605,Swamp Timothy,low,5.300000191,36,,46_5,f2t_length_mm,8
47,38.43675071,-121.4925546,SLW,Beach Lake 1,,8/12/2020 21:25,Mk,30x30cm,mowed,,,,0,0,,47_1,f2t_length_mm,0
47,38.43675071,-121.4925546,SLW,Beach Lake 1,,8/12/2020 21:25,Mk,30x30cm,mowed,,,,0,0,,47_2,f2t_length_mm,0
47,38.43675071,-121.4925546,SLW,Beach Lake 1,,8/12/2020 21:25,Mk,30x30cm,mowed,,,,0,0,,47_3,f2t_length_mm,0
47,38.43675071,-121.4925546,SLW,Beach Lake 1,,8/12/2020 21:25,Mk,30x30cm,mowed,,,,0,0,,47_4,f2t_length_mm,0
47,38.43675071,-121.4925546,SLW,Beach Lake 1,,8/12/2020 21:25,Mk,30x30cm,mowed,,,,0,0,,47_5,f2t_length_mm,0
48,35.72201011,-119.6237322,KRN,4B,4B-1,8/13/2020 16:23,GG,5x5cm,mowed,41605,Swamp Timothy,high,6,25,,48_1,sh_length_mm,9
48,35.72201011,-119.6237322,KRN,4B,4B-1,8/13/2020 16:23,GG,5x5cm,mowed,41605,Swamp Timothy,high,6,25,,48_2,sh_length_mm,8
48,35.72201011,-119.6237322,KRN,4B,4B-1,8/13/2020 16:23,GG,5x5cm,mowed,41605,Swamp Timothy,high,6,25,,48_3,sh_length_mm,12
48,35.72201011,-119.6237322,KRN,4B,4B-1,8/13/2020 16:23,GG,5x5cm,mowed,41605,Swamp Timothy,high,6,25,,48_4,sh_length_mm,7
48,35.72201011,-119.6237322,KRN,4B,4B-1,8/13/2020 16:23,GG,5x5cm,mowed,41605,Swamp Timothy,high,6,25,,48_5,sh_length_mm,11
49,35.72204988,-119.6236841,KRN,4B,4B-1,8/13/2020 16:51,MJ,5x5cm,mowed,41605,Swamp Timothy,high,6,9,,49_1,sh_length_mm,15
49,35.72204988,-119.6236841,KRN,4B,4B-1,8/13/2020 16:51,MJ,5x5cm,mowed,41605,Swamp Timothy,high,6,9,,49_2,sh_length_mm,12
49,35.72204988,-119.6236841,KRN,4B,4B-1,8/13/2020 16:51,MJ,5x5cm,mowed,41605,Swamp Timothy,high,6,9,,49_3,sh_length_mm,9
49,35.72204988,-119.6236841,KRN,4B,4B-1,8/13/2020 16:51,MJ,5x5cm,mowed,41605,Swamp Timothy,high,6,9,,49_4,sh_length_mm,9
49,35.72204988,-119.6236841,KRN,4B,4B-1,8/13/2020 16:51,MJ,5x5cm,mowed,41605,Swamp Timothy,high,6,9,,49_5,sh_length_mm,15
50,35.71978513,-119.624504,KRN,4B,4B-1,8/13/2020 17:10,MJ,5x5cm,mowed,41605,Swamp Timothy,high,3.5,41,,50_1,sh_length_mm,10
50,35.71978513,-119.624504,KRN,4B,4B-1,8/13/2020 17:10,MJ,5x5cm,mowed,41605,Swamp Timothy,high,3.5,41,,50_2,sh_length_mm,10
50,35.71978513,-119.624504,KRN,4B,4B-1,8/13/2020 17:10,MJ,5x5cm,mowed,41605,Swamp Timothy,high,3.5,41,,50_3,sh_length_mm,13
50,35.71978513,-119.624504,KRN,4B,4B-1,8/13/2020 17:10,MJ,5x5cm,mowed,41605,Swamp Timothy,high,3.5,41,,50_4,sh_length_mm,12
50,35.71978513,-119.624504,KRN,4B,4B-1,8/13/2020 17:10,MJ,5x5cm,mowed,41605,Swamp Timothy,high,3.5,41,,50_5,sh_length_mm,9
51,35.7198814,-119.6244952,KRN,4B,4B-1,8/13/2020 17:15,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.69999981,27,,51_1,sh_length_mm,20
51,35.7198814,-119.6244952,KRN,4B,4B-1,8/13/2020 17:15,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.69999981,27,,51_2,sh_length_mm,11
51,35.7198814,-119.6244952,KRN,4B,4B-1,8/13/2020 17:15,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.69999981,27,,51_3,sh_length_mm,10
51,35.7198814,-119.6244952,KRN,4B,4B-1,8/13/2020 17:15,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.69999981,27,,51_4,sh_length_mm,15
51,35.7198814,-119.6244952,KRN,4B,4B-1,8/13/2020 17:15,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.69999981,27,,51_5,sh_length_mm,19
52,35.71996748,-119.6246785,KRN,4B,4B-1,8/13/2020 17:20,MJ,15x15cm,mowed,41605,Swamp Timothy,low,7,19,,52_1,sh_length_mm,25
52,35.71996748,-119.6246785,KRN,4B,4B-1,8/13/2020 17:20,MJ,15x15cm,mowed,41605,Swamp Timothy,low,7,19,,52_2,sh_length_mm,14
52,35.71996748,-119.6246785,KRN,4B,4B-1,8/13/2020 17:20,MJ,15x15cm,mowed,41605,Swamp Timothy,low,7,19,,52_3,sh_length_mm,24
52,35.71996748,-119.6246785,KRN,4B,4B-1,8/13/2020 17:20,MJ,15x15cm,mowed,41605,Swamp Timothy,low,7,19,,52_4,sh_length_mm,23
52,35.71996748,-119.6246785,KRN,4B,4B-1,8/13/2020 17:20,MJ,15x15cm,mowed,41605,Swamp Timothy,low,7,19,,52_5,sh_length_mm,16
53,35.72064503,-119.6214654,KRN,4B,4B-1,8/13/2020 17:37,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.300000191,21,,53_1,sh_length_mm,20
53,35.72064503,-119.6214654,KRN,4B,4B-1,8/13/2020 17:37,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.300000191,21,,53_2,sh_length_mm,20
53,35.72064503,-119.6214654,KRN,4B,4B-1,8/13/2020 17:37,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.300000191,21,,53_3,sh_length_mm,10
53,35.72064503,-119.6214654,KRN,4B,4B-1,8/13/2020 17:37,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.300000191,21,,53_4,sh_length_mm,7
53,35.72064503,-119.6214654,KRN,4B,4B-1,8/13/2020 17:37,GG,15x15cm,mowed,41605,Swamp Timothy,low,6.300000191,21,,53_5,sh_length_mm,20
54,35.72059528,-119.6216932,KRN,4B,4B-1,8/13/2020 17:40,MJ,5x5cm,mowed,41605,Swamp Timothy,high,11.5,34,,54_1,sh_length_mm,15
54,35.72059528,-119.6216932,KRN,4B,4B-1,8/13/2020 17:40,MJ,5x5cm,mowed,41605,Swamp Timothy,high,11.5,34,,54_2,sh_length_mm,15
54,35.72059528,-119.6216932,KRN,4B,4B-1,8/13/2020 17:40,MJ,5x5cm,mowed,41605,Swamp Timothy,high,11.5,34,,54_3,sh_length_mm,18
54,35.72059528,-119.6216932,KRN,4B,4B-1,8/13/2020 17:40,MJ,5x5cm,mowed,41605,Swamp Timothy,high,11.5,34,,54_4,sh_length_mm,10
54,35.72059528,-119.6216932,KRN,4B,4B-1,8/13/2020 17:40,MJ,5x5cm,mowed,41605,Swamp Timothy,high,11.5,34,,54_5,sh_length_mm,13
55,35.72075458,-119.6216492,KRN,4B,4B-1,8/13/2020 17:47,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.80000019,53,,55_1,sh_length_mm,13
55,35.72075458,-119.6216492,KRN,4B,4B-1,8/13/2020 17:47,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.80000019,53,,55_2,sh_length_mm,15
55,35.72075458,-119.6216492,KRN,4B,4B-1,8/13/2020 17:47,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.80000019,53,,55_3,sh_length_mm,14
55,35.72075458,-119.6216492,KRN,4B,4B-1,8/13/2020 17:47,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.80000019,53,,55_4,sh_length_mm,10
55,35.72075458,-119.6216492,KRN,4B,4B-1,8/13/2020 17:47,GG,15x15cm,mowed,41605,Swamp Timothy,medium,12.80000019,53,,55_5,sh_length_mm,13
56,35.72038389,-119.6189516,KRN,4B,4B-2,8/13/2020 18:17,GG,5x5cm,mowed,41605,Swamp Timothy,high,10,56,,56_1,sh_length_mm,9
56,35.72038389,-119.6189516,KRN,4B,4B-2,8/13/2020 18:17,GG,5x5cm,mowed,41605,Swamp Timothy,high,10,56,,56_2,sh_length_mm,10
56,35.72038389,-119.6189516,KRN,4B,4B-2,8/13/2020 18:17,GG,5x5cm,mowed,41605,Swamp Timothy,high,10,56,,56_3,sh_length_mm,6
56,35.72038389,-119.6189516,KRN,4B,4B-2,8/13/2020 18:17,GG,5x5cm,mowed,41605,Swamp Timothy,high,10,56,,56_4,sh_length_mm,7
56,35.72038389,-119.6189516,KRN,4B,4B-2,8/13/2020 18:17,GG,5x5cm,mowed,41605,Swamp Timothy,high,10,56,,56_5,sh_length_mm,7
57,35.72027408,-119.6189098,KRN,4B,4B-2,8/13/2020 18:18,GG,15x15cm,mowed,41605,Swamp Timothy,low,11,24,,57_1,sh_length_mm,6
57,35.72027408,-119.6189098,KRN,4B,4B-2,8/13/2020 18:18,GG,15x15cm,mowed,41605,Swamp Timothy,low,11,24,,57_2,sh_length_mm,7
57,35.72027408,-119.6189098,KRN,4B,4B-2,8/13/2020 18:18,GG,15x15cm,mowed,41605,Swamp Timothy,low,11,24,,57_3,sh_length_mm,9
57,35.72027408,-119.6189098,KRN,4B,4B-2,8/13/2020 18:18,GG,15x15cm,mowed,41605,Swamp Timothy,low,11,24,,57_4,sh_length_mm,15
57,35.72027408,-119.6189098,KRN,4B,4B-2,8/13/2020 18:18,GG,15x15cm,mowed,41605,Swamp Timothy,low,11,24,,57_5,sh_length_mm,17
58,35.71882163,-119.6183937,KRN,4B,4B-2,8/13/2020 18:26,GG,5x5cm,mowed,41605,Swamp Timothy,low,6,17,,58_1,sh_length_mm,8
58,35.71882163,-119.6183937,KRN,4B,4B-2,8/13/2020 18:26,GG,5x5cm,mowed,41605,Swamp Timothy,low,6,17,,58_2,sh_length_mm,11
58,35.71882163,-119.6183937,KRN,4B,4B-2,8/13/2020 18:26,GG,5x5cm,mowed,41605,Swamp Timothy,low,6,17,,58_3,sh_length_mm,9
58,35.71882163,-119.6183937,KRN,4B,4B-2,8/13/2020 18:26,GG,5x5cm,mowed,41605,Swamp Timothy,low,6,17,,58_4,sh_length_mm,8
58,35.71882163,-119.6183937,KRN,4B,4B-2,8/13/2020 18:26,GG,5x5cm,mowed,41605,Swamp Timothy,low,6,17,,58_5,sh_length_mm,10
59,35.71893458,-119.6182135,KRN,4B,4B-2,8/13/2020 18:30,GG,15x15cm,mowed,41605,Swamp Timothy,medium,6,108,,59_1,sh_length_mm,12
59,35.71893458,-119.6182135,KRN,4B,4B-2,8/13/2020 18:30,GG,15x15cm,mowed,41605,Swamp Timothy,medium,6,108,,59_2,sh_length_mm,10
59,35.71893458,-119.6182135,KRN,4B,4B-2,8/13/2020 18:30,GG,15x15cm,mowed,41605,Swamp Timothy,medium,6,108,,59_3,sh_length_mm,18
59,35.71893458,-119.6182135,KRN,4B,4B-2,8/13/2020 18:30,GG,15x15cm,mowed,41605,Swamp Timothy,medium,6,108,,59_4,sh_length_mm,11
59,35.71893458,-119.6182135,KRN,4B,4B-2,8/13/2020 18:30,GG,15x15cm,mowed,41605,Swamp Timothy,medium,6,108,,59_5,sh_length_mm,7
60,35.72194896,-119.6175523,KRN,4B,4B-2,8/13/2020 18:43,GG,15x15cm,mowed,41605,Swamp Timothy,medium,10,35,,60_1,sh_length_mm,6
60,35.72194896,-119.6175523,KRN,4B,4B-2,8/13/2020 18:43,GG,15x15cm,mowed,41605,Swamp Timothy,medium,10,35,,60_2,sh_length_mm,17
60,35.72194896,-119.6175523,KRN,4B,4B-2,8/13/2020 18:43,GG,15x15cm,mowed,41605,Swamp Timothy,medium,10,35,,60_3,sh_length_mm,13
60,35.72194896,-119.6175523,KRN,4B,4B-2,8/13/2020 18:43,GG,15x15cm,mowed,41605,Swamp Timothy,medium,10,35,,60_4,sh_length_mm,8
60,35.72194896,-119.6175523,KRN,4B,4B-2,8/13/2020 18:43,GG,15x15cm,mowed,41605,Swamp Timothy,medium,10,35,,60_5,sh_length_mm,9
61,35.72183512,-119.6175789,KRN,4B,4B-2,8/13/2029 18:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,12,8,,61_1,sh_length_mm,6
61,35.72183512,-119.6175789,KRN,4B,4B-2,8/13/2029 18:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,12,8,,61_2,sh_length_mm,6
61,35.72183512,-119.6175789,KRN,4B,4B-2,8/13/2029 18:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,12,8,,61_3,sh_length_mm,7
61,35.72183512,-119.6175789,KRN,4B,4B-2,8/13/2029 18:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,12,8,,61_4,sh_length_mm,11
61,35.72183512,-119.6175789,KRN,4B,4B-2,8/13/2029 18:50,GG,15x15cm,mowed,41605,Swamp Timothy,low,12,8,,61_5,sh_length_mm,10
62,35.72407025,-119.611592,KRN,4B,4B-3,8/24/2020 15:42,GG,5x5cm,none,41605,Swamp Timothy,high,24.29999924,19,Transline herbicide,62_1,sh_length_mm,13
62,35.72407025,-119.611592,KRN,4B,4B-3,8/24/2020 15:42,GG,5x5cm,none,41605,Swamp Timothy,high,24.29999924,19,Transline herbicide,62_2,sh_length_mm,19
62,35.72407025,-119.611592,KRN,4B,4B-3,8/24/2020 15:42,GG,5x5cm,none,41605,Swamp Timothy,high,24.29999924,19,Transline herbicide,62_3,sh_length_mm,20
62,35.72407025,-119.611592,KRN,4B,4B-3,8/24/2020 15:42,GG,5x5cm,none,41605,Swamp Timothy,high,24.29999924,19,Transline herbicide,62_4,sh_length_mm,13
62,35.72407025,-119.611592,KRN,4B,4B-3,8/24/2020 15:42,GG,5x5cm,none,41605,Swamp Timothy,high,24.29999924,19,Transline herbicide,62_5,sh_length_mm,13
63,35.72415525,-119.6114747,KRN,4B,4B-3,8/24/2020 15:50,GG,15x15cm,none,41605,Swamp Timothy,medium,28.20000076,53,Transline herbicide,63_1,sh_length_mm,27
63,35.72415525,-119.6114747,KRN,4B,4B-3,8/24/2020 15:50,GG,15x15cm,none,41605,Swamp Timothy,medium,28.20000076,53,Transline herbicide,63_2,sh_length_mm,22
63,35.72415525,-119.6114747,KRN,4B,4B-3,8/24/2020 15:50,GG,15x15cm,none,41605,Swamp Timothy,medium,28.20000076,53,Transline herbicide,63_3,sh_length_mm,25
63,35.72415525,-119.6114747,KRN,4B,4B-3,8/24/2020 15:50,GG,15x15cm,none,41605,Swamp Timothy,medium,28.20000076,53,Transline herbicide,63_4,sh_length_mm,13
